id,EscapeDistance,Tail_Length,Sex,Year,Age3,Xpos,Ypos,Mother,Julian
CN13-022,48,46,Female,2013,1,105,65,0,204
CN13-024,21,41,Male,2013,0,215,65,CN13-005,204
CN13-025,12,29,Male,2013,0,235,65,CN13-002,204
CN13-025,23,44,Male,2013,0,235,65,CN13-002,226
CN13-027,48,56,Male,2013,1,185,55,0,204
CN13-028,39,46,Female,2013,1,165,25,0,204
CN13-030,42,54,Female,2013,1,285,45,0,205
CN13-030,39,50,Female,2013,1,275,45,0,226
CN13-030,39,49,Female,2013,1,285,55,0,232
CN13-032,29,46,Male,2013,0,335,105,CN12-053,205
CN13-032,26,44,Male,2013,0,365,195,CN12-053,206
CN13-033,53,61,Male,2013,1,375,165,0,206
CN13-033,47,61,Male,2013,1,345,135,0,205
CN13-034,17,30,Female,2013,0,255,145,CN12-003,206
CN13-035,33,48,Female,2013,0,315,175,CN12-032,233
CN13-035,NA,NA,Female,2013,0,285,95,CN12-032,280
CN13-035,28,49,Female,2013,0,325,155,CN12-032,206
CN13-035,32,47,Female,2013,0,315,185,CN12-032,267
CN13-036,33,52,Male,2013,0,385,155,CN12-053,267
CN13-036,32,53,Male,2013,0,375,105,CN12-053,294
CN13-036,25,50,Male,2013,0,395,175,CN12-053,233
CN13-036,33,48,Male,2013,0,375,115,CN12-053,232
CN13-036,19,44,Male,2013,0,395,175,CN12-053,206
CN13-036,34,53,Male,2013,0,375,115,CN12-053,266
CN13-037,28,46,Male,2013,0,375,175,CN12-053,233
CN13-037,17,38,Male,2013,0,365,175,CN12-053,206
CN13-038,43,53,Male,2013,1,325,155,0,267
CN13-038,48,53,Male,2013,1,315,105,0,266
CN13-038,52,55,Male,2013,1,265,95,0,225
CN13-038,42,54,Male,2013,1,275,55,0,226
CN13-038,43,55,Male,2013,1,305,145,0,233
CN13-038,42,52,Male,2013,1,335,105,0,232
CN13-038,42,53,Male,2013,1,295,165,0,206
CN13-039,12,32,Female,2013,0,275,115,CN12-044,206
CN13-040,34,42,Female,2013,0,75,75,CN13-F1,226
CN13-040,32,44,Female,2013,0,55,95,CN13-F1,262
CN13-040,35,49,Female,2013,0,75,75,CN13-F1,261
CN13-040,33,37,Female,2013,0,75,85,CN13-F1,225
CN13-041,28,42,Male,2013,0,95,95,CN13-F2,225
CN13-041,31,47,Male,2013,0,75,115,CN13-F2,280
CN13-042,36,53,Male,2013,0,125,75,CN13-F2,261
CN13-042,32,49,Male,2013,0,125,85,CN13-F2,262
CN13-042,38,54,Male,2013,0,105,65,CN13-F2,280
CN13-042,27,46,Male,2013,0,105,85,CN13-F2,225
CN13-044,37,48,Female,2013,0,195,75,CN13-005,261
CN13-044,36,48,Female,2013,0,195,95,CN13-005,225
CN13-045,20,39,Female,2013,0,225,85,CN13-002,225
CN13-045,28,42,Female,2013,0,225,55,CN13-002,261
CN13-045,30,44,Female,2013,0,225,75,CN13-002,280
CN13-046,40,50,Female,2013,1,75,125,CN12-004,225
CN13-046,NA,NA,Female,2013,1,65,125,CN12-004,261
CN13-048,34,45,Female,2013,0,185,55,CN13-005,261
CN13-048,31,44,Female,2013,0,175,75,CN13-005,226
CN13-049,19,36,Male,2013,0,175,65,CN13-005,226
CN13-049,30,47,Male,2013,0,175,45,CN13-005,261
CN13-049,34,54,Male,2013,0,175,65,CN13-005,280
CN13-051,34,49,Male,2013,0,305,65,CN12-044,266
CN13-051,27,44,Male,2013,0,285,65,CN12-044,232
CN13-051,NA,NA,Male,2013,0,295,55,CN12-044,280
CN13-051,26,42,Male,2013,0,265,75,CN12-044,226
CN13-052,22,41,Male,2013,0,225,55,CN13-002,226
CN13-053,16,42,Female,2013,0,195,45,CN13-028,226
CN13-054,24,39,Female,2013,0,275,35,CN13-030,226
CN13-054,33,46,Female,2013,0,275,45,CN13-030,261
CN13-054,30,43,Female,2013,0,285,35,CN13-030,232
CN13-054,NA,NA,Female,2013,0,285,45,CN13-030,280
CN13-054,31,44,Female,2013,0,285,45,CN13-030,266
CN13-055,35,48,Female,2013,1,275,35,CN12-004,261
CN13-055,39,46,Female,2013,1,265,25,CN12-004,226
CN13-057,27,48,Female,2013,0,445,95,CN12-029,232
CN13-057,24,44,Female,2013,0,445,105,CN12-029,294
CN13-058,26,42,Male,2013,0,365,155,CN12-033,267
CN13-058,25,42,Male,2013,0,365,105,CN12-033,266
CN13-058,27,48,Male,2013,0,365,105,CN12-033,294
CN13-058,19,37,Male,2013,0,345,135,CN12-033,232
CN13-059,29,45,Male,2013,0,355,135,CN12-033,266
CN13-059,20,42,Male,2013,0,345,125,CN12-033,232
CN13-059,31,48,Male,2013,0,345,135,CN12-033,294
CN13-059,25,43,Male,2013,0,365,145,CN12-033,233
CN13-059,30,49,Male,2013,0,345,145,CN12-033,267
CN13-060,27,24,Female,2013,0,425,165,CN12-019,267
CN13-060,26,22,Female,2013,0,445,115,CN12-019,266
CN13-060,25,25,Female,2013,0,445,125,CN12-019,294
CN13-060,NA,28,Female,2013,0,435,135,CN12-019,232
CN13-061,32,50,Male,2013,0,325,105,CN12-003,294
CN13-061,12,32,Male,2013,0,285,115,CN12-003,233
CN13-061,30,42,Male,2013,0,285,125,CN12-003,267
CN13-061,25,44,Male,2013,0,325,125,CN12-003,266
CN13-062,25,46,Male,2013,0,375,125,CN12-033,266
CN13-062,22,41,Male,2013,0,365,155,CN12-033,233
CN13-062,32,48,Male,2013,0,365,95,CN12-033,294
CN13-063,28,43,Female,2013,0,385,175,CN12-053,267
CN13-063,18,35,Female,2013,0,365,175,CN12-053,233
CN13-065,23,48,Female,2013,0,325,165,CN12-032,267
CN13-065,24,46,Female,2013,0,325,115,CN12-032,266
CN13-065,29,49,Female,2013,0,325,175,CN12-032,294
CN13-065,15,36,Female,2013,0,325,185,CN12-032,233
CN13-066,28,49,Female,2013,0,335,145,CN12-032,294
CN13-066,31,43,Female,2013,0,325,165,CN12-032,233
CN13-066,31,48,Female,2013,0,325,135,CN12-032,266
CN13-066,34,48,Female,2013,0,315,165,CN12-032,267
CN13-067,31,52,Male,2013,0,385,185,CN12-053,294
CN13-067,32,46,Male,2013,0,375,175,CN12-053,267
CN13-067,17,33,Male,2013,0,365,195,CN12-053,233
CN13-068,34,48,Male,2013,0,385,185,CN12-035,233
CN13-069,36,49,Male,2013,0,35,75,CN13-F3,261
CN13-070,36,55,Male,2013,0,95,65,0,280
CN13-070,37,49,Male,2013,0,75,65,0,261
CN13-071,25,44,Male,2013,0,85,65,CN13-022,261
CN13-071,28,43,Male,2013,0,85,55,CN13-022,261
CN13-073,25,43,Female,2013,0,165,35,CN13-F1,261
CN13-074,23,38,Female,2013,0,245,75,CN13-F3,261
CN13-074,28,45,Female,2013,0,235,55,CN13-F3,280
CN13-075,31,45,Male,2013,0,275,65,CN12-047,261
CN13-075,36,46,Male,2013,0,265,85,CN12-047,262
CN13-075,NA,NA,Male,2013,0,285,75,CN12-047,280
CN13-075,30,43,Male,2013,0,285,75,CN12-047,266
CN13-076,26,42,Female,2013,0,285,55,CN12-047,266
CN13-076,NA,NA,Female,2013,0,275,45,CN12-047,280
CN13-076,24,44,Female,2013,0,255,55,CN12-047,261
CN13-077,34,46,Male,2013,0,245,65,CN13-055,280
CN13-077,25,43,Male,2013,0,245,45,CN13-055,261
CN13-078,25,45,Male,2013,0,215,35,CN12-004,261
CN13-080,28,38,Female,2013,0,105,45,CN13-022,261
CN13-081,20,36,Male,2013,0,155,95,CN13-020,262
CN13-082,27,50,Male,2013,0,185,75,CN13-044,280
CN13-082,23,37,Male,2013,0,185,95,CN13-044,262
CN13-083,27,42,Female,2013,0,215,95,CN13-002,280
CN13-083,16,31,Female,2013,0,205,95,CN13-002,262
CN13-084,23,41,Male,2013,0,255,135,CN12-044,267
CN13-084,24,44,Male,2013,0,255,115,CN12-044,280
CN13-084,24,40,Male,2013,0,305,95,CN12-044,266
CN13-084,20,38,Male,2013,0,275,95,CN12-044,262
CN13-085,18,35,Male,2013,0,155,105,CN13-020,262
CN13-085,24,44,Male,2013,0,155,75,CN13-020,280
CN13-086,24,41,Female,2013,0,145,105,CN13-020,267
CN13-086,21,36,Female,2013,0,125,115,CN13-020,262
CN13-087,28,50,Female,2013,0,55,115,0,280
CN13-087,26,45,Female,2013,0,75,135,0,262
CN13-088,24,45,Male,2013,0,195,125,CN13-002,262
CN13-088,24,45,Male,2013,0,195,125,CN13-002,262
CN13-088,30,55,Male,2013,0,205,115,CN13-002,280
CN13-089,27,42,Female,2013,0,285,35,CN13-055,266
CN13-090,22,43,Female,2013,0,295,95,CN12-003,266
CN13-090,24,48,Female,2013,0,265,115,CN12-003,280
CN13-090,26,49,Female,2013,0,315,105,CN12-003,294
CN13-090,21,44,Female,2013,0,265,125,CN12-003,267
CN13-091,29,46,Male,2013,0,425,95,CN13-016,266
CN13-092,32,51,Male,2013,0,445,95,CN13-022,294
CN13-092,33,47,Male,2013,0,445,95,CN13-022,266
CN13-093,28,51,Male,2013,0,255,125,CN12-044,280
CN13-093,27,41,Male,2013,0,255,125,CN12-044,267
CN13-093,27,43,Male,2013,0,285,105,CN12-044,266
CN13-093,34,50,Male,2013,0,315,135,CN12-044,294
CN13-097,28,48,Male,2013,0,425,125,CN13-016,294
CN13-097,22,42,Male,2013,0,415,125,CN13-016,266
CN13-098,27,50,Female,2013,0,445,135,CN12-019,294
CN13-098,24,44,Female,2013,0,445,135,CN12-019,266
CN13-100,24,41,Female,2013,0,355,155,CN12-033,267
CN13-100,28,50,Female,2013,0,365,145,CN12-033,294
CN13-101,25,45,Male,2013,0,405,145,CN12-035,267
CN13-101,32,51,Male,2013,0,395,165,CN12-035,294
CN13-102,23,44,Female,2013,0,435,145,CN12-019,267
CN13-104,11,26,Female,2013,0,325,185,CN12-032,267
CN13-105,20,35,Male,2013,0,385,185,CN12-035,267
CN13-106,21,41,Male,2013,0,385,205,CN12-053,267
CN13-106,30,49,Male,2013,0,385,175,CN12-053,294
CN13-109RM,28,54,Male,2013,0,235,45,CN12-004,280
CN13-110,30,53,Male,2013,0,195,115,CN13-002,280
CN13-111,26,44,Female,2013,0,205,105,CN13-002,280
CN13-112,16,35,Female,2013,0,265,125,CN12-003,280
CN13-113,28,47,Male,2013,0,335,105,CN12-044,294
CN13-113,24,44,Male,2013,0,255,105,CN12-044,280
CN13-114,NA,NA,Female,2013,0,285,85,CN12-044,280
CN13-115,29,43,Female,2013,0,305,165,CN13-035,294
CN13-116,22,40,Female,2013,0,315,175,CN12-032,294
CN13-117,30,47,Male,2013,0,415,185,CN12-035,294
CN13-118,25,47,Female,2013,0,425,165,CN12-019,294
CN13-119,28,51,Female,2013,0,375,165,CN12-035,294
CN13-121,29,45,Male,2013,0,435,95,CN12-029,294
