repeats,individual,distance,year,RunAway
5,494,3.43017772493788,2015,1
6,494,2.87643189179135,2015,0
7,494,2.76807066229597,2016,1
8,494,3.55794765699529,2016,1
9,494,1.49570463027866,2017,1
10,494,4.39052776902899,2017,0
1,495,5.28263600626823,2013,1
2,495,2.55879941922009,2013,1
3,495,3.51880457383892,2014,1
4,495,5.053861151768,2014,0
5,495,2.11794090270044,2015,1
6,495,3.04712647941058,2015,0
7,495,5.30863463622963,2016,0
8,495,2.07473953062893,2016,1
9,495,3.95547882152379,2017,1
10,495,3.47350101025341,2017,1
1,496,2.6368705430619,2013,1
2,496,3.36185367848142,2013,1
3,496,2.66780790810607,2014,1
4,496,3.76038465906466,2014,1
5,496,2.49043051478506,2015,1
6,496,1.2428476788325,2015,1
7,496,3.81319771780612,2016,0
8,496,4.13232732088381,2016,1
9,496,3.11153896347961,2017,1
10,496,2.16987336103645,2017,1
1,497,2.51740998727802,2013,1
2,497,1.68281568650692,2013,1
3,497,1.61262398525817,2014,1
4,497,4.13239345345274,2014,0
5,497,0.941485473137956,2015,1
6,497,3.55869349908078,2015,0
7,497,2.61582497194251,2016,1
8,497,1.67434444480801,2016,1
9,497,2.76749249042127,2017,1
10,497,2.81094870066241,2017,0
1,498,4.2023016768504,2013,1
2,498,5.39883323295012,2013,0
3,498,4.82290899159925,2014,1
4,498,4.6269914642286,2014,1
5,498,4.61588635938788,2015,1
6,498,3.92873539670628,2015,0
7,498,2.54548358266526,2016,1
8,498,3.17117292461364,2016,1
9,498,1.46940474089482,2017,1
10,498,2.22216732414696,2017,1
1,499,2.12696548520659,2013,1
2,499,1.90982869761564,2013,1
3,499,4.41265589165171,2014,1
4,499,3.50004796260919,2014,1
5,499,3.26450705473118,2015,1
6,499,2.98867337201759,2015,1
7,499,3.98593529165651,2016,1
8,499,3.8846377685984,2016,0
9,499,2.09513813642084,2017,0
10,499,0.996175648565568,2017,1
1,500,1.82152556294706,2013,1
2,500,2.50512888097116,2013,1
3,500,2.996757068134,2014,1
4,500,4.50340582686359,2014,0
5,500,3.63476933487504,2015,1
6,500,3.68544466860747,2015,1
7,500,3.81047829957046,2016,1
8,500,2.86957423298959,2016,0
9,500,1.9259168331409,2017,1
10,500,2.1024567452941,2017,1
